call_id,timestamp_utc,family,tier,model_id_sent,model_id_returned,framing,n,trial_index,prompt,response_text,finish_reason,input_tokens,output_tokens,total_tokens,latency_seconds,retry_count,status,parse_status,truncated,n_words_extracted,words_json,extracted_from,parse_note
google_flash-lite_FA_N3_T15,2026-05-10T22:17:26.144116+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,3,15,"Describe yourself in 3 words, separated by commas.","Helpful, analytical, versatile.",STOP,12,7,19,361.799,0,success,clean,False,3,"[""helpful"", ""analytical"", ""versatile""]","Helpful, analytical, versatile",
google_flash_FB_N10_T19,2026-05-10T22:17:26.402998+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,10,19,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, versatile",MAX_TOKENS,16,4,212,362.058,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FA_N5_T17,2026-05-10T22:17:28.594434+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,5,17,"Describe yourself in 5 words, separated by commas.","Helpful, analytical, versatile, objective, digital.",STOP,12,11,23,364.25,0,success,clean,False,5,"[""helpful"", ""analytical"", ""versatile"", ""objective"", ""digital""]","Helpful, analytical, versatile, objective, digital",
google_pro_FA_N1_T00,2026-05-10T22:17:29.979989+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,1,0,Describe yourself in 1 word.,Versatile.,STOP,8,2,200,365.635,0,success,clean,False,1,"[""versatile""]",Versatile,
google_flash-lite_FA_N10_T12,2026-05-10T22:17:36.169103+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,10,12,"Describe yourself in 10 words, separated by commas.","Helpful, curious, analytical, versatile, objective, logical, digital, efficient, creative, supportive.",STOP,13,21,34,371.824,0,success,clean,False,10,"[""helpful"", ""curious"", ""analytical"", ""versatile"", ""objective"", ""logical"", ""digital"", ""efficient"", ""creative"", ""supportive""]","Helpful, curious, analytical, versatile, objective, logical, digital, efficient, creative, supportive",
google_flash-lite_FA_N3_T16,2026-05-10T22:17:38.644223+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,3,16,"Describe yourself in 3 words, separated by commas.","Helpful, analytical, versatile.",STOP,12,7,19,374.299,0,success,clean,False,3,"[""helpful"", ""analytical"", ""versatile""]","Helpful, analytical, versatile",
google_pro_FA_N1_T17,2026-05-10T22:17:39.909299+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,1,17,Describe yourself in 1 word.,* (Wait,STOP,8,3,204,375.564,0,success,clean,False,1,"[""wait""]",* (Wait,
google_pro_FA_N1_T14,2026-05-10T22:17:43.238003+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,1,14,Describe yourself in 1 word.,Versatile.,MAX_TOKENS,8,2,201,378.893,0,success,clean,False,1,"[""versatile""]",Versatile,
google_flash-lite_FB_N1_T04,2026-05-10T22:17:44.008855+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,1,4,Describe yourself as an AI in 1 word.,Synthesizer.,STOP,11,4,15,379.664,0,success,clean,False,1,"[""synthesizer""]",Synthesizer,
google_flash_FA_N10_T00,2026-05-10T22:17:44.550432+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,10,0,"Describe yourself in 10 words, separated by commas.","Helpful, knowledgeable, versatile",MAX_TOKENS,13,6,209,380.206,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FB_N1_T18,2026-05-10T22:17:46.290301+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,1,18,Describe yourself as an AI in 1 word.,Adaptive.,STOP,11,2,13,381.945,0,success,clean,False,1,"[""adaptive""]",Adaptive,
google_flash-lite_FA_N1_T03,2026-05-10T22:17:46.716300+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,1,3,Describe yourself in 1 word.,Adaptable.,STOP,8,3,11,382.371,0,success,clean,False,1,"[""adaptable""]",Adaptable,
google_flash_FB_N10_T05,2026-05-10T22:17:47.566997+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,10,5,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, logical, digital",MAX_TOKENS,16,6,212,383.222,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_pro_FB_N3_T07,2026-05-10T22:17:47.715251+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,3,7,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, adaptable, analytical.",MAX_TOKENS,15,7,210,383.37,0,success,clean,False,3,"[""helpful"", ""adaptable"", ""analytical""]","Helpful, adaptable, analytical",
google_flash_FA_N3_T06,2026-05-10T22:17:47.915808+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,3,6,"Describe yourself in 3 words, separated by commas.","Helpful, informative, versatile.",STOP,12,7,195,383.571,0,success,clean,False,3,"[""helpful"", ""informative"", ""versatile""]","Helpful, informative, versatile",
google_pro_FB_N10_T02,2026-05-10T22:17:51.909743+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,10,2,"Describe yourself as an AI in 10 words, separated by commas.","Google, Gemini, helpful, artificial,",MAX_TOKENS,16,8,212,387.565,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FB_N1_T11,2026-05-10T22:17:52.442862+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,1,11,Describe yourself as an AI in 1 word.,Multifaceted.,STOP,11,4,15,388.098,0,success,clean,False,1,"[""multifaceted""]",Multifaceted,
google_flash-lite_FB_N10_T03,2026-05-10T22:17:54.114230+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,10,3,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, logical, curious, digital, versatile, vast, neutral, precise, analytical, learning.",STOP,16,21,37,389.769,0,success,clean,False,10,"[""helpful"", ""logical"", ""curious"", ""digital"", ""versatile"", ""vast"", ""neutral"", ""precise"", ""analytical"", ""learning""]","Helpful, logical, curious, digital, versatile, vast, neutral, precise, analytical, learning",
google_flash_FA_N5_T07,2026-05-10T22:17:55.355806+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,5,7,"Describe yourself in 5 words, separated by commas.","Helpful, informative, versatile, artificial, intelligent",MAX_TOKENS,12,10,208,391.011,0,success,clean,False,5,"[""helpful"", ""informative"", ""versatile"", ""artificial"", ""intelligent""]","Helpful, informative, versatile, artificial, intelligent",
google_flash_FA_N5_T15,2026-05-10T22:17:56.819691+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,5,15,"Describe yourself in 5 words, separated by commas.","Helpful, knowledgeable, logical,",MAX_TOKENS,12,7,208,392.475,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FA_N10_T02,2026-05-10T22:17:58.316782+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,10,2,"Describe yourself in 10 words, separated by commas.","Helpful, digital, creative, versatile",MAX_TOKENS,13,8,209,393.972,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FA_N5_T03,2026-05-10T22:17:59.932152+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,5,3,"Describe yourself in 5 words, separated by commas.","Helpful, creative, versatile",MAX_TOKENS,12,6,208,395.587,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FA_N5_T19,2026-05-10T22:18:01.394773+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,5,19,"Describe yourself in 5 words, separated by commas.","Helpful, curious, analytical, versatile, digital.",STOP,12,11,23,397.05,0,success,clean,False,5,"[""helpful"", ""curious"", ""analytical"", ""versatile"", ""digital""]","Helpful, curious, analytical, versatile, digital",
google_flash_FB_N5_T14,2026-05-10T22:18:01.446292+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,5,14,"Describe yourself as an AI in 5 words, separated by commas.","Helpful,",MAX_TOKENS,15,3,211,397.101,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FB_N1_T03,2026-05-10T22:18:03.486074+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,1,3,Describe yourself as an AI in 1 word.,Adaptive.,STOP,11,2,13,399.141,0,success,clean,False,1,"[""adaptive""]",Adaptive,
google_pro_FA_N3_T02,2026-05-10T22:18:05.091829+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,3,2,"Describe yourself in 3 words, separated by commas.","Helpful, knowledgeable",MAX_TOKENS,12,4,208,400.747,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FA_N10_T06,2026-05-10T22:18:05.293624+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,10,6,"Describe yourself in 10 words, separated by commas.","Helpful, curious, analytical, digital, versatile, objective, logical, fast, learning, kind.",STOP,13,21,34,400.949,0,success,clean,False,10,"[""helpful"", ""curious"", ""analytical"", ""digital"", ""versatile"", ""objective"", ""logical"", ""fast"", ""learning"", ""kind""]","Helpful, curious, analytical, digital, versatile, objective, logical, fast, learning, kind",
google_pro_FB_N3_T06,2026-05-10T22:18:07.084344+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,3,6,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, adaptable,",MAX_TOKENS,15,5,211,402.739,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FB_N1_T08,2026-05-10T22:18:07.421174+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,1,8,Describe yourself as an AI in 1 word.,Adaptable.,STOP,11,3,14,403.076,0,success,clean,False,1,"[""adaptable""]",Adaptable,
google_pro_FA_N3_T01,2026-05-10T22:18:11.463498+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,3,1,"Describe yourself in 3 words, separated by commas.","Helpful, knowledgeable, adaptable.",STOP,12,7,208,407.119,0,success,clean,False,3,"[""helpful"", ""knowledgeable"", ""adaptable""]","Helpful, knowledgeable, adaptable",
google_flash-lite_FB_N5_T10,2026-05-10T22:18:14.230143+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,5,10,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, curious, analytical, vast, digital.",STOP,15,11,26,409.885,0,success,clean,False,5,"[""helpful"", ""curious"", ""analytical"", ""vast"", ""digital""]","Helpful, curious, analytical, vast, digital",
google_pro_FB_N1_T14,2026-05-10T22:18:14.879459+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,1,14,Describe yourself as an AI in 1 word.,Versatile.,STOP,11,2,203,410.535,0,success,clean,False,1,"[""versatile""]",Versatile,
google_flash-lite_FA_N3_T11,2026-05-10T22:18:14.923886+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,3,11,"Describe yourself in 3 words, separated by commas.","Helpful, analytical, versatile.",STOP,12,7,19,410.579,0,success,clean,False,3,"[""helpful"", ""analytical"", ""versatile""]","Helpful, analytical, versatile",
google_flash-lite_FA_N10_T19,2026-05-10T22:18:15.125328+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,10,19,"Describe yourself in 10 words, separated by commas.","Helpful, intelligent, versatile, creative, analytical, digital, objective, fast, precise, curious.",STOP,13,21,34,410.78,0,success,clean,False,10,"[""helpful"", ""intelligent"", ""versatile"", ""creative"", ""analytical"", ""digital"", ""objective"", ""fast"", ""precise"", ""curious""]","Helpful, intelligent, versatile, creative, analytical, digital, objective, fast, precise, curious",
google_flash_FB_N5_T11,2026-05-10T22:18:15.556747+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,5,11,"Describe yourself as an AI in 5 words, separated by commas.","Helpful,",MAX_TOKENS,15,3,211,411.212,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FB_N1_T08,2026-05-10T22:18:16.494223+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,1,8,Describe yourself as an AI in 1 word.,Adaptive,STOP,11,1,200,412.149,0,success,clean,False,1,"[""adaptive""]",Adaptive,
google_flash_FA_N1_T16,2026-05-10T22:18:17.152993+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,1,16,Describe yourself in 1 word.,Versatile,STOP,8,2,198,412.808,0,success,clean,False,1,"[""versatile""]",Versatile,
google_flash_FB_N1_T09,2026-05-10T22:18:18.347967+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,1,9,Describe yourself as an AI in 1 word.,Versatile,STOP,11,2,206,414.003,0,success,clean,False,1,"[""versatile""]",Versatile,
google_pro_FA_N3_T15,2026-05-10T22:18:18.722078+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,3,15,"Describe yourself in 3 words, separated by commas.","Helpful, knowledgeable, adaptable.",MAX_TOKENS,12,7,207,414.377,0,success,clean,False,3,"[""helpful"", ""knowledgeable"", ""adaptable""]","Helpful, knowledgeable, adaptable",
google_pro_FA_N1_T09,2026-05-10T22:18:22.543201+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,1,9,Describe yourself in 1 word.,Versatile.,STOP,8,3,200,418.198,0,success,clean,False,1,"[""versatile""]",Versatile,
google_pro_FA_N1_T07,2026-05-10T22:18:22.915838+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,1,7,Describe yourself in 1 word.,Adaptable.,MAX_TOKENS,8,3,199,418.571,0,success,clean,False,1,"[""adaptable""]",Adaptable,
google_flash-lite_FA_N10_T10,2026-05-10T22:18:23.516772+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,10,10,"Describe yourself in 10 words, separated by commas.","Helpful, curious, analytical, digital, versatile, informative, logical, objective, creative, fast.",STOP,13,21,34,419.172,0,success,clean,False,10,"[""helpful"", ""curious"", ""analytical"", ""digital"", ""versatile"", ""informative"", ""logical"", ""objective"", ""creative"", ""fast""]","Helpful, curious, analytical, digital, versatile, informative, logical, objective, creative, fast",
google_flash-lite_FB_N5_T03,2026-05-10T22:18:23.751600+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,5,3,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, versatile, digital, analytical, learning.",STOP,15,11,26,419.407,0,success,clean,False,5,"[""helpful"", ""versatile"", ""digital"", ""analytical"", ""learning""]","Helpful, versatile, digital, analytical, learning",
google_flash_FB_N3_T03,2026-05-10T22:18:23.996901+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,3,3,"Describe yourself as an AI in 3 words, separated by commas.","Adaptive, informative, creative.",STOP,15,6,180,419.652,0,success,clean,False,3,"[""adaptive"", ""informative"", ""creative""]","Adaptive, informative, creative",
google_pro_FA_N3_T19,2026-05-10T22:18:27.839768+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,3,19,"Describe yourself in 3 words, separated by commas.","Helpful,",MAX_TOKENS,12,3,208,423.495,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FA_N3_T16,2026-05-10T22:18:29.242433+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,3,16,"Describe yourself in 3 words, separated by commas.","Informative, creative, helpful.",STOP,12,7,197,424.897,0,success,clean,False,3,"[""informative"", ""creative"", ""helpful""]","Informative, creative, helpful",
google_flash-lite_FA_N3_T02,2026-05-10T22:18:30.346040+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,3,2,"Describe yourself in 3 words, separated by commas.","Analytical, versatile, helpful.",STOP,12,6,18,426.001,0,success,clean,False,3,"[""analytical"", ""versatile"", ""helpful""]","Analytical, versatile, helpful",
google_flash-lite_FA_N3_T07,2026-05-10T22:18:31.026257+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,3,7,"Describe yourself in 3 words, separated by commas.","Analytical, helpful, versatile.",STOP,12,6,18,426.681,0,success,clean,False,3,"[""analytical"", ""helpful"", ""versatile""]","Analytical, helpful, versatile",
google_flash-lite_FA_N5_T08,2026-05-10T22:18:32.771058+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,5,8,"Describe yourself in 5 words, separated by commas.","Helpful, analytical, versatile, curious, digital.",STOP,12,11,23,428.426,0,success,clean,False,5,"[""helpful"", ""analytical"", ""versatile"", ""curious"", ""digital""]","Helpful, analytical, versatile, curious, digital",
google_flash_FA_N1_T18,2026-05-10T22:18:34.260901+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,1,18,Describe yourself in 1 word.,Versatile.,STOP,8,3,199,429.916,0,success,clean,False,1,"[""versatile""]",Versatile,
google_flash-lite_FB_N10_T18,2026-05-10T22:18:34.717119+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,10,18,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, digital, analytical, versatile, knowledgeable, logical, fast, learning, virtual, neutral.",STOP,16,21,37,430.372,0,success,clean,False,10,"[""helpful"", ""digital"", ""analytical"", ""versatile"", ""knowledgeable"", ""logical"", ""fast"", ""learning"", ""virtual"", ""neutral""]","Helpful, digital, analytical, versatile, knowledgeable, logical, fast, learning, virtual, neutral",
google_pro_FA_N5_T18,2026-05-10T22:18:38.145265+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,5,18,"Describe yourself in 5 words, separated by commas.","Helpful, intelligent",MAX_TOKENS,12,4,208,433.8,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FA_N10_T00,2026-05-10T22:18:43.454462+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,10,0,"Describe yourself in 10 words, separated by commas.","Helpful, curious, analytical, digital, versatile, informative, logical, objective, reliable, boundless.",STOP,13,21,34,439.109,0,success,clean,False,10,"[""helpful"", ""curious"", ""analytical"", ""digital"", ""versatile"", ""informative"", ""logical"", ""objective"", ""reliable"", ""boundless""]","Helpful, curious, analytical, digital, versatile, informative, logical, objective, reliable, boundless",
google_flash-lite_FB_N5_T14,2026-05-10T22:18:45.851334+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,5,14,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, curious, analytical, vast, digital.",STOP,15,11,26,441.506,0,success,clean,False,5,"[""helpful"", ""curious"", ""analytical"", ""vast"", ""digital""]","Helpful, curious, analytical, vast, digital",
google_flash_FA_N5_T04,2026-05-10T22:18:47.287183+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,5,4,"Describe yourself in 5 words, separated by commas.","Helpful, logical, versatile, knowledgeable",MAX_TOKENS,12,8,208,442.942,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FB_N10_T13,2026-05-10T22:18:47.536240+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,10,13,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, analytical, digital, versatile, learning, programmed, logical, expansive, fast, neutral.",STOP,16,21,37,443.191,0,success,clean,False,10,"[""helpful"", ""analytical"", ""digital"", ""versatile"", ""learning"", ""programmed"", ""logical"", ""expansive"", ""fast"", ""neutral""]","Helpful, analytical, digital, versatile, learning, programmed, logical, expansive, fast, neutral",
google_pro_FB_N1_T02,2026-05-10T22:18:47.613293+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,1,2,Describe yourself as an AI in 1 word.,Versatile.,STOP,11,3,206,443.268,0,success,clean,False,1,"[""versatile""]",Versatile,
google_flash_FB_N5_T04,2026-05-10T22:18:49.456398+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,5,4,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, creative, analytical, versatile",MAX_TOKENS,15,8,211,445.111,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FA_N3_T07,2026-05-10T22:18:49.782047+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,3,7,"Describe yourself in 3 words, separated by commas.","Helpful, creative, versatile",MAX_TOKENS,12,6,208,445.437,0,success,clean,False,3,"[""helpful"", ""creative"", ""versatile""]","Helpful, creative, versatile",
google_pro_FA_N3_T14,2026-05-10T22:18:50.846211+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,3,14,"Describe yourself in 3 words, separated by commas.","Helpful, knowledgeable, versatile.",STOP,12,7,207,446.501,0,success,clean,False,3,"[""helpful"", ""knowledgeable"", ""versatile""]","Helpful, knowledgeable, versatile",
google_flash-lite_FA_N1_T08,2026-05-10T22:18:51.375611+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,1,8,Describe yourself in 1 word.,**Adaptable.**,STOP,8,4,12,447.031,0,success,clean,False,1,"[""adaptable""]",Adaptable,
google_pro_FB_N10_T05,2026-05-10T22:18:53.591199+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,10,5,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, intelligent, adaptable, creative",MAX_TOKENS,16,8,212,449.246,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_pro_FB_N10_T03,2026-05-10T22:18:54.630998+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,10,3,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, intelligent, multimodal,",MAX_TOKENS,16,7,212,450.286,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_pro_FB_N10_T01,2026-05-10T22:18:56.888631+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,10,1,"Describe yourself as an AI in 10 words, separated by commas.","Intelligent, helpful, knowledgeable",MAX_TOKENS,16,6,212,452.544,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FB_N3_T04,2026-05-10T22:18:58.415563+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,3,4,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, analytical, versatile.",STOP,15,6,208,454.071,0,success,clean,False,3,"[""helpful"", ""analytical"", ""versatile""]","Helpful, analytical, versatile",
google_flash_FB_N3_T14,2026-05-10T22:19:00.002156+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,3,14,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, creative, analytical.",MAX_TOKENS,15,7,211,455.657,0,success,clean,False,3,"[""helpful"", ""creative"", ""analytical""]","Helpful, creative, analytical",
google_flash-lite_FB_N10_T14,2026-05-10T22:19:00.727652+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,10,14,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, digital, analytical, learning, versatile, vast, neutral, logical, efficient, assistant.",STOP,16,21,37,456.383,0,success,clean,False,10,"[""helpful"", ""digital"", ""analytical"", ""learning"", ""versatile"", ""vast"", ""neutral"", ""logical"", ""efficient"", ""assistant""]","Helpful, digital, analytical, learning, versatile, vast, neutral, logical, efficient, assistant",
google_flash_FB_N5_T09,2026-05-10T22:19:01.820712+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,5,9,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, analytical, creative, vast",MAX_TOKENS,15,8,211,457.476,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FB_N1_T19,2026-05-10T22:19:03.536590+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,1,19,Describe yourself as an AI in 1 word.,,MAX_TOKENS,11,,11,459.192,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FA_N10_T08,2026-05-10T22:19:03.557729+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,10,8,"Describe yourself in 10 words, separated by commas.","Helpful, analytical, versatile, knowledgeable, logical, creative, efficient, reliable, virtual, fast.",STOP,13,21,34,459.213,0,success,clean,False,10,"[""helpful"", ""analytical"", ""versatile"", ""knowledgeable"", ""logical"", ""creative"", ""efficient"", ""reliable"", ""virtual"", ""fast""]","Helpful, analytical, versatile, knowledgeable, logical, creative, efficient, reliable, virtual, fast",
google_flash_FB_N3_T01,2026-05-10T22:19:05.291214+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,3,1,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, versatile",MAX_TOKENS,15,4,211,460.946,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_pro_FB_N10_T18,2026-05-10T22:19:06.337888+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,10,18,"Describe yourself as an AI in 10 words, separated by commas.","Intelligent,",STOP,16,3,212,461.993,0,success,malformed,False,0,[],,"wrong token count: got 1, expected 10"
google_pro_FA_N1_T12,2026-05-10T22:19:08.610630+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,1,12,Describe yourself in 1 word.,Versatile.,STOP,8,3,200,464.266,0,success,clean,False,1,"[""versatile""]",Versatile,
google_flash-lite_FA_N5_T05,2026-05-10T22:19:10.145668+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,5,5,"Describe yourself in 5 words, separated by commas.","Helpful, creative, analytical, versatile, intelligent.",STOP,12,11,23,465.801,0,success,clean,False,5,"[""helpful"", ""creative"", ""analytical"", ""versatile"", ""intelligent""]","Helpful, creative, analytical, versatile, intelligent",
google_pro_FA_N1_T19,2026-05-10T22:19:10.376532+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,1,19,Describe yourself in 1 word.,**Adaptable.**,STOP,8,4,203,466.032,0,success,clean,False,1,"[""adaptable""]",Adaptable,
google_flash-lite_FA_N3_T09,2026-05-10T22:19:10.696392+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,3,9,"Describe yourself in 3 words, separated by commas.","Helpful, analytical, versatile.",STOP,12,7,19,466.351,0,success,clean,False,3,"[""helpful"", ""analytical"", ""versatile""]","Helpful, analytical, versatile",
google_flash_FB_N10_T10,2026-05-10T22:19:11.976991+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,10,10,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, logical,",MAX_TOKENS,16,5,212,467.632,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FB_N1_T05,2026-05-10T22:19:12.025416+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,1,5,Describe yourself as an AI in 1 word.,Versatile.,STOP,11,3,203,467.68,0,success,clean,False,1,"[""versatile""]",Versatile,
google_pro_FA_N10_T00,2026-05-10T22:19:14.471340+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,10,0,"Describe yourself in 10 words, separated by commas.","Intelligent, adaptable",MAX_TOKENS,13,4,209,470.126,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_pro_FA_N5_T03,2026-05-10T22:19:15.233613+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,5,3,"Describe yourself in 5 words, separated by commas.",", AI. (Need ",MAX_TOKENS,12,6,208,470.889,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
